Precipitation,Date,StationName
0.0,2019-11-18,臺南
0.0,2019-11-19,臺南
0.0,2019-11-20,臺南
0.0,2019-11-21,臺南
0.0,2019-11-22,臺南
0.0,2019-11-23,臺南
0.0,2019-11-24,臺南
0.0,2019-11-25,臺南
0.0,2019-11-26,臺南
0.0,2019-11-27,臺南
0.0,2019-11-28,臺南
0.0,2019-11-29,臺南
0.0,2019-11-30,臺南
0.0,2019-12-01,臺南
0.0,2019-12-02,臺南
0.0,2019-12-03,臺南
1.5,2019-12-04,臺南
6.2,2019-12-05,臺南
6.5,2019-12-06,臺南
0.0,2019-12-07,臺南
0.0,2019-12-08,臺南
0.0,2019-12-09,臺南
0.0,2019-12-10,臺南
0.0,2019-12-11,臺南
0.0,2019-12-12,臺南
0.0,2019-12-13,臺南
0.0,2019-12-14,臺南
0.0,2019-12-15,臺南
0.0,2019-12-16,臺南
0.0,2019-12-17,臺南
0.0,2019-12-18,臺南
0.0,2019-12-19,臺南
2.0,2019-12-20,臺南
0.0,2019-12-21,臺南
0.0,2019-12-22,臺南
0.0,2019-12-23,臺南
0.0,2019-12-24,臺南
0.0,2019-12-25,臺南
0.0,2019-12-26,臺南
0.0,2019-12-27,臺南
T,2019-12-28,臺南
43.5,2019-12-29,臺南
0.5,2019-12-30,臺南
0.5,2019-12-31,臺南
0.0,2019-01-01,高雄
T,2019-01-02,高雄
0.0,2019-01-03,高雄
0.0,2019-01-04,高雄
0.0,2019-01-05,高雄
0.0,2019-01-06,高雄
0.0,2019-01-07,高雄
0.0,2019-01-08,高雄
0.0,2019-01-09,高雄
0.0,2019-01-10,高雄
0.0,2019-01-11,高雄
0.0,2019-01-12,高雄
0.0,2019-01-13,高雄
0.0,2019-01-14,高雄
0.4,2019-01-15,高雄
1.0,2019-01-16,高雄
0.0,2019-01-17,高雄
0.0,2019-01-18,高雄
0.6,2019-01-19,高雄
0.5,2019-01-20,高雄
0.0,2019-01-21,高雄
0.0,2019-01-22,高雄
0.0,2019-01-23,高雄
0.0,2019-01-24,高雄
0.0,2019-01-25,高雄
0.0,2019-01-26,高雄
0.0,2019-01-27,高雄
0.0,2019-01-28,高雄
0.0,2019-01-29,高雄
0.0,2019-01-30,高雄
0.0,2019-01-31,高雄
0.0,2019-02-01,高雄
0.0,2019-02-02,高雄
T,2019-02-03,高雄
6.0,2019-02-04,高雄
1.5,2019-02-05,高雄
0.0,2019-02-06,高雄
0.0,2019-02-07,高雄
0.0,2019-02-08,高雄
0.0,2019-02-09,高雄
0.0,2019-02-10,高雄
0.0,2019-02-11,高雄
0.0,2019-02-12,高雄
0.0,2019-02-13,高雄
0.0,2019-02-14,高雄
0.0,2019-02-15,高雄
0.0,2019-02-16,高雄
0.0,2019-02-17,高雄
0.0,2019-02-18,高雄
0.0,2019-02-19,高雄
0.0,2019-02-20,高雄
0.0,2019-02-21,高雄
0.0,2019-02-22,高雄
0.0,2019-02-23,高雄
0.0,2019-02-24,高雄
5.0,2019-02-25,高雄
0.0,2019-02-26,高雄
0.0,2019-02-27,高雄
0.0,2019-02-28,高雄
0.0,2019-03-01,高雄
0.0,2019-03-02,高雄
2.5,2019-03-03,高雄
0.0,2019-03-04,高雄
0.0,2019-03-05,高雄
1.0,2019-03-06,高雄
T,2019-03-07,高雄
0.0,2019-03-08,高雄
4.0,2019-03-09,高雄
21.0,2019-03-10,高雄
4.0,2019-03-11,高雄
0.0,2019-03-12,高雄
0.0,2019-03-13,高雄
0.0,2019-03-14,高雄
0.0,2019-03-15,高雄
0.0,2019-03-16,高雄
0.0,2019-03-17,高雄
0.0,2019-03-18,高雄
0.0,2019-03-19,高雄
0.0,2019-03-20,高雄
0.0,2019-03-21,高雄
0.0,2019-03-22,高雄
10.5,2019-03-23,高雄
1.0,2019-03-24,高雄
0.0,2019-03-25,高雄
0.0,2019-03-26,高雄
0.0,2019-03-27,高雄
0.0,2019-03-28,高雄
0.0,2019-03-29,高雄
0.0,2019-03-30,高雄
0.0,2019-03-31,高雄
0.0,2019-04-01,高雄
0.0,2019-04-02,高雄
0.0,2019-04-03,高雄
0.0,2019-04-04,高雄
0.0,2019-04-05,高雄
0.0,2019-04-06,高雄
0.0,2019-04-07,高雄
0.0,2019-04-08,高雄
0.0,2019-04-09,高雄
0.0,2019-04-10,高雄
0.0,2019-04-11,高雄
0.0,2019-04-12,高雄
0.0,2019-04-13,高雄
0.0,2019-04-14,高雄
0.0,2019-04-15,高雄
T,2019-04-16,高雄
0.0,2019-04-17,高雄
0.0,2019-04-18,高雄
49.5,2019-04-19,高雄
0.0,2019-04-20,高雄
13.0,2019-04-21,高雄
0.0,2019-04-22,高雄
0.0,2019-04-23,高雄
0.0,2019-04-24,高雄
0.0,2019-04-25,高雄
0.0,2019-04-26,高雄
0.5,2019-04-27,高雄
0.0,2019-04-28,高雄
0.0,2019-04-29,高雄
0.2,2019-04-30,高雄
59.0,2019-05-01,高雄
2.0,2019-05-02,高雄
0.0,2019-05-03,高雄
1.5,2019-05-04,高雄
1.5,2019-05-05,高雄
60.0,2019-05-06,高雄
1.0,2019-05-07,高雄
0.0,2019-05-08,高雄
0.0,2019-05-09,高雄
2.0,2019-05-10,高雄
0.0,2019-05-11,高雄
0.0,2019-05-12,高雄
0.0,2019-05-13,高雄
0.0,2019-05-14,高雄
0.3,2019-05-15,高雄
0.0,2019-05-16,高雄
T,2019-05-17,高雄
0.0,2019-05-18,高雄
T,2019-05-19,高雄
63.5,2019-05-20,高雄
0.5,2019-05-21,高雄
0.5,2019-05-22,高雄
0.5,2019-05-23,高雄
0.0,2019-05-24,高雄
0.0,2019-05-25,高雄
0.0,2019-05-26,高雄
3.0,2019-05-27,高雄
T,2019-05-28,高雄
1.0,2019-05-29,高雄
0.0,2019-05-30,高雄
0.0,2019-05-31,高雄
21.5,2019-06-01,高雄
2.0,2019-06-02,高雄
0.0,2019-06-03,高雄
26.0,2019-06-04,高雄
0.0,2019-06-05,高雄
0.0,2019-06-06,高雄
0.0,2019-06-07,高雄
0.0,2019-06-08,高雄
2.0,2019-06-09,高雄
45.5,2019-06-10,高雄
66.5,2019-06-11,高雄
56.0,2019-06-12,高雄
5.0,2019-06-13,高雄
45.0,2019-06-14,高雄
0.0,2019-06-15,高雄
0.0,2019-06-16,高雄
0.0,2019-06-17,高雄
0.0,2019-06-18,高雄
0.0,2019-06-19,高雄
0.0,2019-06-20,高雄
0.0,2019-06-21,高雄
0.0,2019-06-22,高雄
28.0,2019-06-23,高雄
0.5,2019-06-24,高雄
18.0,2019-06-25,高雄
17.5,2019-06-26,高雄
17.0,2019-06-27,高雄
2.5,2019-06-28,高雄
1.0,2019-06-29,高雄
3.5,2019-06-30,高雄
23.0,2019-07-01,高雄
50.5,2019-07-02,高雄
85.5,2019-07-03,高雄
5.0,2019-07-04,高雄
24.5,2019-07-05,高雄
14.0,2019-07-06,高雄
9.5,2019-07-07,高雄
47.5,2019-07-08,高雄
38.0,2019-07-09,高雄
7.5,2019-07-10,高雄
40.0,2019-07-11,高雄
0.0,2019-07-12,高雄
0.5,2019-07-13,高雄
0.0,2019-07-14,高雄
0.5,2019-07-15,高雄
0.0,2019-07-16,高雄
0.0,2019-07-17,高雄
0.0,2019-07-18,高雄
80.0,2019-07-19,高雄
36.0,2019-07-20,高雄
30.5,2019-07-21,高雄
0.0,2019-07-22,高雄
T,2019-07-23,高雄
0.0,2019-07-24,高雄
0.0,2019-07-25,高雄
0.0,2019-07-26,高雄
0.0,2019-07-27,高雄
5.0,2019-07-28,高雄
2.5,2019-07-29,高雄
0.0,2019-07-30,高雄
0.0,2019-07-31,高雄
1.5,2019-08-01,高雄
65.0,2019-08-02,高雄
0.0,2019-08-03,高雄
4.5,2019-08-04,高雄
5.0,2019-08-05,高雄
1.5,2019-08-06,高雄
3.5,2019-08-07,高雄
0.0,2019-08-08,高雄
0.5,2019-08-09,高雄
0.0,2019-08-10,高雄
T,2019-08-11,高雄
36.0,2019-08-12,高雄
87.0,2019-08-13,高雄
55.5,2019-08-14,高雄
6.9,2019-08-15,高雄
23.8,2019-08-16,高雄
96.5,2019-08-17,高雄
104.0,2019-08-18,高雄
25.0,2019-08-19,高雄
14.0,2019-08-20,高雄
27.5,2019-08-21,高雄
0.0,2019-08-22,高雄
0.0,2019-08-23,高雄
90.5,2019-08-24,高雄
35.0,2019-08-25,高雄
0.0,2019-08-26,高雄
0.0,2019-08-27,高雄
0.0,2019-08-28,高雄
38.0,2019-08-29,高雄
5.0,2019-08-30,高雄
0.0,2019-08-31,高雄
1.0,2019-09-01,高雄
0.0,2019-09-02,高雄
4.0,2019-09-03,高雄
130.5,2019-09-04,高雄
0.0,2019-09-05,高雄
15.0,2019-09-06,高雄
55.5,2019-09-07,高雄
0.0,2019-09-08,高雄
0.0,2019-09-09,高雄
14.0,2019-09-10,高雄
0.0,2019-09-11,高雄
0.0,2019-09-12,高雄
0.0,2019-09-13,高雄
3.0,2019-09-14,高雄
24.0,2019-09-15,高雄
0.0,2019-09-16,高雄
0.0,2019-09-17,高雄
0.0,2019-09-18,高雄
0.0,2019-09-19,高雄
0.0,2019-09-20,高雄
0.0,2019-09-21,高雄
0.0,2019-09-22,高雄
0.0,2019-09-23,高雄
0.0,2019-09-24,高雄
0.0,2019-09-25,高雄
0.0,2019-09-26,高雄
0.0,2019-09-27,高雄
0.0,2019-09-28,高雄
0.0,2019-09-29,高雄
0.0,2019-09-30,高雄
T,2019-10-01,高雄
0.0,2019-10-02,高雄
0.0,2019-10-03,高雄
0.0,2019-10-04,高雄
T,2019-10-05,高雄
1.0,2019-10-06,高雄
0.0,2019-10-07,高雄
0.0,2019-10-08,高雄
0.0,2019-10-09,高雄
0.0,2019-10-10,高雄
0.0,2019-10-11,高雄
33.0,2019-10-12,高雄
18.5,2019-10-13,高雄
0.0,2019-10-14,高雄
0.0,2019-10-15,高雄
0.0,2019-10-16,高雄
0.0,2019-10-17,高雄
0.0,2019-10-18,高雄
0.0,2019-10-19,高雄
0.0,2019-10-20,高雄
0.0,2019-10-21,高雄
0.0,2019-10-22,高雄
0.0,2019-10-23,高雄
0.0,2019-10-24,高雄
0.0,2019-10-25,高雄
0.0,2019-10-26,高雄
0.0,2019-10-27,高雄
0.0,2019-10-28,高雄
0.0,2019-10-29,高雄
0.0,2019-10-30,高雄
0.0,2019-10-31,高雄
0.0,2019-11-01,高雄
0.0,2019-11-02,高雄
0.0,2019-11-03,高雄
2.0,2019-11-04,高雄
0.0,2019-11-05,高雄
0.0,2019-11-06,高雄
0.0,2019-11-07,高雄
0.0,2019-11-08,高雄
0.0,2019-11-09,高雄
0.0,2019-11-10,高雄
0.0,2019-11-11,高雄
0.0,2019-11-12,高雄
0.0,2019-11-13,高雄
0.0,2019-11-14,高雄
0.0,2019-11-15,高雄
0.0,2019-11-16,高雄
0.0,2019-11-17,高雄
0.0,2019-11-18,高雄
0.0,2019-11-19,高雄
0.0,2019-11-20,高雄
0.0,2019-11-21,高雄
0.0,2019-11-22,高雄
0.0,2019-11-23,高雄
0.0,2019-11-24,高雄
0.0,2019-11-25,高雄
0.0,2019-11-26,高雄
0.0,2019-11-27,高雄
0.0,2019-11-28,高雄
0.0,2019-11-29,高雄
0.0,2019-11-30,高雄
0.0,2019-12-01,高雄
0.0,2019-12-02,高雄
0.0,2019-12-03,高雄
0.0,2019-12-04,高雄
2.8,2019-12-05,高雄
5.5,2019-12-06,高雄
0.0,2019-12-07,高雄
0.0,2019-12-08,高雄
0.0,2019-12-09,高雄
0.0,2019-12-10,高雄
0.0,2019-12-11,高雄
0.0,2019-12-12,高雄
0.0,2019-12-13,高雄
0.0,2019-12-14,高雄
0.0,2019-12-15,高雄
0.0,2019-12-16,高雄
0.0,2019-12-17,高雄
0.0,2019-12-18,高雄
0.0,2019-12-19,高雄
T,2019-12-20,高雄
0.0,2019-12-21,高雄
0.0,2019-12-22,高雄
0.0,2019-12-23,高雄
0.0,2019-12-24,高雄
0.0,2019-12-25,高雄
0.0,2019-12-26,高雄
0.0,2019-12-27,高雄
4.0,2019-12-28,高雄
10.0,2019-12-29,高雄
0.0,2019-12-30,高雄
0.0,2019-12-31,高雄
0.0,2019-01-01,嘉義
T,2019-01-02,嘉義
0.0,2019-01-03,嘉義
0.0,2019-01-04,嘉義
0.0,2019-01-05,嘉義
0.0,2019-01-06,嘉義
0.0,2019-01-07,嘉義
0.0,2019-01-08,嘉義
0.0,2019-01-09,嘉義
0.0,2019-01-10,嘉義
0.0,2019-01-11,嘉義
0.0,2019-01-12,嘉義
0.0,2019-01-13,嘉義
0.0,2019-01-14,嘉義
0.0,2019-01-15,嘉義
3.0,2019-01-16,嘉義
0.5,2019-01-17,嘉義
0.0,2019-01-18,嘉義
0.0,2019-01-19,嘉義
0.0,2019-01-20,嘉義
1.5,2019-01-21,嘉義
0.0,2019-01-22,嘉義
0.0,2019-01-23,嘉義
0.0,2019-01-24,嘉義
0.0,2019-01-25,嘉義
0.0,2019-01-26,嘉義
0.0,2019-01-27,嘉義
0.0,2019-01-28,嘉義
0.0,2019-01-29,嘉義
0.0,2019-01-30,嘉義
0.0,2019-01-31,嘉義
0.0,2019-02-01,嘉義
0.0,2019-02-02,嘉義
0.0,2019-02-03,嘉義
0.0,2019-02-04,嘉義
0.0,2019-02-05,嘉義
0.0,2019-02-06,嘉義
0.0,2019-02-07,嘉義
0.0,2019-02-08,嘉義
0.0,2019-02-09,嘉義
0.0,2019-02-10,嘉義
0.0,2019-02-11,嘉義
0.0,2019-02-12,嘉義
0.0,2019-02-13,嘉義
0.0,2019-02-14,嘉義
0.0,2019-02-15,嘉義
0.0,2019-02-16,嘉義
0.0,2019-02-17,嘉義
0.0,2019-02-18,嘉義
6.5,2019-02-19,嘉義
0.0,2019-02-20,嘉義
0.0,2019-02-21,嘉義
0.0,2019-02-22,嘉義
0.0,2019-02-23,嘉義
1.5,2019-02-24,嘉義
0.0,2019-02-25,嘉義
0.0,2019-02-26,嘉義
0.0,2019-02-27,嘉義
0.0,2019-02-28,嘉義
0.0,2019-03-01,嘉義
0.0,2019-03-02,嘉義
0.2,2019-03-03,嘉義
0.0,2019-03-04,嘉義
2.5,2019-03-05,嘉義
7.3,2019-03-06,嘉義
37.4,2019-03-07,嘉義
17.5,2019-03-08,嘉義
6.5,2019-03-09,嘉義
12.5,2019-03-10,嘉義
0.5,2019-03-11,嘉義
0.0,2019-03-12,嘉義
0.0,2019-03-13,嘉義
0.0,2019-03-14,嘉義
0.5,2019-03-15,嘉義
0.0,2019-03-16,嘉義
0.0,2019-03-17,嘉義
0.0,2019-03-18,嘉義
0.0,2019-03-19,嘉義
0.0,2019-03-20,嘉義
0.0,2019-03-21,嘉義
0.0,2019-03-22,嘉義
3.0,2019-03-23,嘉義
16.5,2019-03-24,嘉義
0.0,2019-03-25,嘉義
0.0,2019-03-26,嘉義
0.0,2019-03-27,嘉義
0.0,2019-03-28,嘉義
1.0,2019-03-29,嘉義
2.5,2019-03-30,嘉義
0.0,2019-03-31,嘉義
0.0,2019-04-01,嘉義
0.0,2019-04-02,嘉義
0.0,2019-04-03,嘉義
T,2019-04-04,嘉義
0.0,2019-04-05,嘉義
0.0,2019-04-06,嘉義
0.0,2019-04-07,嘉義
0.0,2019-04-08,嘉義
0.0,2019-04-09,嘉義
0.0,2019-04-10,嘉義
0.0,2019-04-11,嘉義
2.5,2019-04-12,嘉義
0.0,2019-04-13,嘉義
0.0,2019-04-14,嘉義
2.0,2019-04-15,嘉義
9.0,2019-04-16,嘉義
0.0,2019-04-17,嘉義
T,2019-04-18,嘉義
54.5,2019-04-19,嘉義
0.5,2019-04-20,嘉義
5.5,2019-04-21,嘉義
0.0,2019-04-22,嘉義
0.0,2019-04-23,嘉義
0.0,2019-04-24,嘉義
0.0,2019-04-25,嘉義
0.0,2019-04-26,嘉義
0.0,2019-04-27,嘉義
0.0,2019-04-28,嘉義
0.0,2019-04-29,嘉義
0.0,2019-04-30,嘉義
27.0,2019-05-01,嘉義
11.5,2019-05-02,嘉義
4.5,2019-05-03,嘉義
0.0,2019-05-04,嘉義
2.0,2019-05-05,嘉義
16.5,2019-05-06,嘉義
3.5,2019-05-07,嘉義
1.5,2019-05-08,嘉義
0.5,2019-05-09,嘉義
14.5,2019-05-10,嘉義
0.0,2019-05-11,嘉義
0.0,2019-05-12,嘉義
0.0,2019-05-13,嘉義
0.0,2019-05-14,嘉義
5.0,2019-05-15,嘉義
0.0,2019-05-16,嘉義
0.0,2019-05-17,嘉義
48.5,2019-05-18,嘉義
2.5,2019-05-19,嘉義
93.0,2019-05-20,嘉義
0.0,2019-05-21,嘉義
0.0,2019-05-22,嘉義
1.5,2019-05-23,嘉義
1.0,2019-05-24,嘉義
0.0,2019-05-25,嘉義
0.0,2019-05-26,嘉義
4.0,2019-05-27,嘉義
2.5,2019-05-28,嘉義
0.0,2019-05-29,嘉義
0.0,2019-05-30,嘉義
0.2,2019-05-31,嘉義
18.5,2019-06-01,嘉義
12.0,2019-06-02,嘉義
0.0,2019-06-03,嘉義
31.0,2019-06-04,嘉義
0.0,2019-06-05,嘉義
0.0,2019-06-06,嘉義
0.0,2019-06-07,嘉義
0.0,2019-06-08,嘉義
0.0,2019-06-09,嘉義
18.5,2019-06-10,嘉義
30.5,2019-06-11,嘉義
46.0,2019-06-12,嘉義
20.5,2019-06-13,嘉義
47.5,2019-06-14,嘉義
0.0,2019-06-15,嘉義
5.5,2019-06-16,嘉義
24.5,2019-06-17,嘉義
4.0,2019-06-18,嘉義
0.0,2019-06-19,嘉義
0.0,2019-06-20,嘉義
0.0,2019-06-21,嘉義
0.0,2019-06-22,嘉義
18.0,2019-06-23,嘉義
14.0,2019-06-24,嘉義
3.0,2019-06-25,嘉義
14.5,2019-06-26,嘉義
6.0,2019-06-27,嘉義
0.0,2019-06-28,嘉義
0.0,2019-06-29,嘉義
2.5,2019-06-30,嘉義
0.0,2019-07-01,嘉義
3.0,2019-07-02,嘉義
44.0,2019-07-03,嘉義
2.0,2019-07-04,嘉義
6.5,2019-07-05,嘉義
9.5,2019-07-06,嘉義
4.0,2019-07-07,嘉義
2.0,2019-07-08,嘉義
11.5,2019-07-09,嘉義
53.5,2019-07-10,嘉義
6.5,2019-07-11,嘉義
9.0,2019-07-12,嘉義
0.0,2019-07-13,嘉義
0.0,2019-07-14,嘉義
0.0,2019-07-15,嘉義
0.0,2019-07-16,嘉義
0.0,2019-07-17,嘉義
13.0,2019-07-18,嘉義
51.0,2019-07-19,嘉義
15.0,2019-07-20,嘉義
7.5,2019-07-21,嘉義
2.5,2019-07-22,嘉義
22.0,2019-07-23,嘉義
0.0,2019-07-24,嘉義
0.0,2019-07-25,嘉義
0.0,2019-07-26,嘉義
1.0,2019-07-27,嘉義
5.5,2019-07-28,嘉義
0.0,2019-07-29,嘉義
8.5,2019-07-30,嘉義
58.0,2019-07-31,嘉義
55.0,2019-08-01,嘉義
14.0,2019-08-02,嘉義
1.0,2019-08-03,嘉義
0.0,2019-08-04,嘉義
0.5,2019-08-05,嘉義
21.0,2019-08-06,嘉義
6.5,2019-08-07,嘉義
13.0,2019-08-08,嘉義
9.5,2019-08-09,嘉義
T,2019-08-10,嘉義
11.0,2019-08-11,嘉義
12.0,2019-08-12,嘉義
103.5,2019-08-13,嘉義
3.5,2019-08-14,嘉義
111.5,2019-08-15,嘉義
62.0,2019-08-16,嘉義
37.0,2019-08-17,嘉義
15.0,2019-08-18,嘉義
1.5,2019-08-19,嘉義
4.0,2019-08-20,嘉義
22.5,2019-08-21,嘉義
1.0,2019-08-22,嘉義
0.0,2019-08-23,嘉義
2.0,2019-08-24,嘉義
13.0,2019-08-25,嘉義
0.0,2019-08-26,嘉義
0.0,2019-08-27,嘉義
0.0,2019-08-28,嘉義
1.0,2019-08-29,嘉義
93.5,2019-08-30,嘉義
17.0,2019-08-31,嘉義
3.5,2019-09-01,嘉義
3.0,2019-09-02,嘉義
6.0,2019-09-03,嘉義
14.0,2019-09-04,嘉義
28.0,2019-09-05,嘉義
4.0,2019-09-06,嘉義
52.0,2019-09-07,嘉義
0.0,2019-09-08,嘉義
0.0,2019-09-09,嘉義
21.5,2019-09-10,嘉義
0.0,2019-09-11,嘉義
0.0,2019-09-12,嘉義
0.0,2019-09-13,嘉義
0.0,2019-09-14,嘉義
0.0,2019-09-15,嘉義
0.0,2019-09-16,嘉義
0.0,2019-09-17,嘉義
0.2,2019-09-18,嘉義
0.0,2019-09-19,嘉義
0.0,2019-09-20,嘉義
0.0,2019-09-21,嘉義
0.0,2019-09-22,嘉義
0.0,2019-09-23,嘉義
0.0,2019-09-24,嘉義
0.0,2019-09-25,嘉義
0.0,2019-09-26,嘉義
0.0,2019-09-27,嘉義
0.0,2019-09-28,嘉義
0.0,2019-09-29,嘉義
T,2019-09-30,嘉義
3.0,2019-10-01,嘉義
0.0,2019-10-02,嘉義
0.0,2019-10-03,嘉義
0.0,2019-10-04,嘉義
2.5,2019-10-05,嘉義
0.0,2019-10-06,嘉義
0.0,2019-10-07,嘉義
0.0,2019-10-08,嘉義
0.0,2019-10-09,嘉義
0.0,2019-10-10,嘉義
0.0,2019-10-11,嘉義
0.0,2019-10-12,嘉義
0.0,2019-10-13,嘉義
0.0,2019-10-14,嘉義
0.0,2019-10-15,嘉義
0.0,2019-10-16,嘉義
0.0,2019-10-17,嘉義
0.0,2019-10-18,嘉義
0.0,2019-10-19,嘉義
0.0,2019-10-20,嘉義
0.0,2019-10-21,嘉義
0.0,2019-10-22,嘉義
0.0,2019-10-23,嘉義
0.0,2019-10-24,嘉義
0.0,2019-10-25,嘉義
0.0,2019-10-26,嘉義
0.0,2019-10-27,嘉義
0.0,2019-10-28,嘉義
0.0,2019-10-29,嘉義
0.0,2019-10-30,嘉義
0.0,2019-10-31,嘉義
0.0,2019-11-01,嘉義
0.0,2019-11-02,嘉義
0.0,2019-11-03,嘉義
0.0,2019-11-04,嘉義
0.0,2019-11-05,嘉義
0.0,2019-11-06,嘉義
0.0,2019-11-07,嘉義
0.0,2019-11-08,嘉義
0.0,2019-11-09,嘉義
0.0,2019-11-10,嘉義
0.0,2019-11-11,嘉義
0.0,2019-11-12,嘉義
0.0,2019-11-13,嘉義
0.0,2019-11-14,嘉義
0.0,2019-11-15,嘉義
0.0,2019-11-16,嘉義
0.0,2019-11-17,嘉義
0.0,2019-11-18,嘉義
0.0,2019-11-19,嘉義
0.0,2019-11-20,嘉義
0.0,2019-11-21,嘉義
0.0,2019-11-22,嘉義
0.0,2019-11-23,嘉義
0.0,2019-11-24,嘉義
0.0,2019-11-25,嘉義
0.0,2019-11-26,嘉義
0.0,2019-11-27,嘉義
0.0,2019-11-28,嘉義
0.0,2019-11-29,嘉義
0.0,2019-11-30,嘉義
0.0,2019-12-01,嘉義
0.0,2019-12-02,嘉義
0.0,2019-12-03,嘉義
1.0,2019-12-04,嘉義
13.5,2019-12-05,嘉義
22.0,2019-12-06,嘉義
T,2019-12-07,嘉義
0.0,2019-12-08,嘉義
0.0,2019-12-09,嘉義
0.0,2019-12-10,嘉義
0.0,2019-12-11,嘉義
0.0,2019-12-12,嘉義
0.0,2019-12-13,嘉義
0.0,2019-12-14,嘉義
0.0,2019-12-15,嘉義
0.0,2019-12-16,嘉義
0.0,2019-12-17,嘉義
0.0,2019-12-18,嘉義
0.0,2019-12-19,嘉義
1.5,2019-12-20,嘉義
0.0,2019-12-21,嘉義
0.0,2019-12-22,嘉義
0.0,2019-12-23,嘉義
0.0,2019-12-24,嘉義
0.0,2019-12-25,嘉義
0.0,2019-12-26,嘉義
0.0,2019-12-27,嘉義
0.0,2019-12-28,嘉義
76.0,2019-12-29,嘉義
3.0,2019-12-30,嘉義
5.0,2019-12-31,嘉義
T,2019-01-01,臺中
T,2019-01-02,臺中
1.5,2019-01-03,臺中
0.0,2019-01-04,臺中
0.0,2019-01-05,臺中
0.5,2019-01-06,臺中
0.0,2019-01-07,臺中
0.0,2019-01-08,臺中
0.0,2019-01-09,臺中
0.0,2019-01-10,臺中
0.0,2019-01-11,臺中
0.0,2019-01-12,臺中
0.0,2019-01-13,臺中
0.0,2019-01-14,臺中
0.0,2019-01-15,臺中
8.5,2019-01-16,臺中
2.5,2019-01-17,臺中
0.0,2019-01-18,臺中
0.0,2019-01-19,臺中
0.0,2019-01-20,臺中
T,2019-01-21,臺中
0.0,2019-01-22,臺中
0.0,2019-01-23,臺中
0.0,2019-01-24,臺中
0.0,2019-01-25,臺中
0.0,2019-01-26,臺中
0.0,2019-01-27,臺中
0.0,2019-01-28,臺中
0.0,2019-01-29,臺中
0.0,2019-01-30,臺中
0.0,2019-01-31,臺中
T,2019-02-01,臺中
0.0,2019-02-02,臺中
T,2019-02-03,臺中
0.0,2019-02-04,臺中
0.0,2019-02-05,臺中
0.0,2019-02-06,臺中
0.0,2019-02-07,臺中
0.0,2019-02-08,臺中
0.0,2019-02-09,臺中
0.0,2019-02-10,臺中
0.0,2019-02-11,臺中
0.0,2019-02-12,臺中
0.0,2019-02-13,臺中
0.0,2019-02-14,臺中
0.0,2019-02-15,臺中
0.0,2019-02-16,臺中
0.0,2019-02-17,臺中
T,2019-02-18,臺中
T,2019-02-19,臺中
0.0,2019-02-20,臺中
0.0,2019-02-21,臺中
0.0,2019-02-22,臺中
0.0,2019-02-23,臺中
11.0,2019-02-24,臺中
0.0,2019-02-25,臺中
0.0,2019-02-26,臺中
0.0,2019-02-27,臺中
0.0,2019-02-28,臺中
0.0,2019-03-01,臺中
0.0,2019-03-02,臺中
21.5,2019-03-03,臺中
0.0,2019-03-04,臺中
7.0,2019-03-05,臺中
10.0,2019-03-06,臺中
31.0,2019-03-07,臺中
15.5,2019-03-08,臺中
57.0,2019-03-09,臺中
21.0,2019-03-10,臺中
1.0,2019-03-11,臺中
0.0,2019-03-12,臺中
0.0,2019-03-13,臺中
0.0,2019-03-14,臺中
1.5,2019-03-15,臺中
T,2019-03-16,臺中
0.0,2019-03-17,臺中
0.0,2019-03-18,臺中
0.0,2019-03-19,臺中
0.0,2019-03-20,臺中
0.0,2019-03-21,臺中
0.0,2019-03-22,臺中
T,2019-03-23,臺中
6.0,2019-03-24,臺中
5.0,2019-03-25,臺中
0.0,2019-03-26,臺中
0.0,2019-03-27,臺中
0.0,2019-03-28,臺中
2.0,2019-03-29,臺中
1.0,2019-03-30,臺中
0.0,2019-03-31,臺中
6.5,2019-04-01,臺中
0.0,2019-04-02,臺中
0.0,2019-04-03,臺中
0.0,2019-04-04,臺中
0.0,2019-04-05,臺中
0.0,2019-04-06,臺中
0.0,2019-04-07,臺中
0.0,2019-04-08,臺中
0.0,2019-04-09,臺中
0.0,2019-04-10,臺中
3.5,2019-04-11,臺中
0.5,2019-04-12,臺中
5.0,2019-04-13,臺中
0.0,2019-04-14,臺中
1.5,2019-04-15,臺中
26.5,2019-04-16,臺中
0.0,2019-04-17,臺中
0.0,2019-04-18,臺中
26.5,2019-04-19,臺中
12.0,2019-04-20,臺中
33.0,2019-04-21,臺中
0.0,2019-04-22,臺中
0.0,2019-04-23,臺中
0.0,2019-04-24,臺中
0.0,2019-04-25,臺中
0.5,2019-04-26,臺中
0.0,2019-04-27,臺中
0.0,2019-04-28,臺中
0.0,2019-04-29,臺中
0.0,2019-04-30,臺中
67.0,2019-05-01,臺中
60.0,2019-05-02,臺中
2.0,2019-05-03,臺中
0.0,2019-05-04,臺中
0.5,2019-05-05,臺中
32.0,2019-05-06,臺中
7.5,2019-05-07,臺中
0.5,2019-05-08,臺中
14.0,2019-05-09,臺中
15.5,2019-05-10,臺中
0.0,2019-05-11,臺中
0.0,2019-05-12,臺中
0.0,2019-05-13,臺中
0.0,2019-05-14,臺中
0.0,2019-05-15,臺中
21.5,2019-05-16,臺中
21.5,2019-05-17,臺中
