Date,雞蛋價格,鴨蛋價格,平均氣溫,最高氣溫,降雨量,入中雞雛數,可產蛋雞隻數_5,日均產蛋箱數_1,日均產蛋箱數_6,淘汰雞隻數量_2,目前換羽隻數,白雞數量,紅雞數量_1,進口雞數量_2,進口雞數量_4,玉米粒價格_6,黃豆粉價格_2,玉米粉價格_6,脫殼豆粉價格_6,高蛋白豆粉價格_2
2020-09-28,28.5,32.0,28.1,35.1,2.5,1556111.0,31445142.0,117333.0,118702.0,1275277.0,862180.0,271200,88300.0,24000.0,12460.0,7.15,11.9,7.48,13.7,12.83
2020-09-29,26.5,32.0,28.1,35.1,0.0,1556111.0,31445142.0,117333.0,118702.0,1275277.0,862180.0,271200,88300.0,24000.0,16160.0,7.15,11.9,7.48,13.7,12.83
2020-09-30,26.5,32.0,28.1,35.1,0.0,1556111.0,31445142.0,117333.0,118702.0,1046779.0,862180.0,271200,88300.0,0.0,16160.0,7.15,11.9,7.48,13.7,12.83
2020-10-01,26.5,32.0,26.1,34.8,0.0,1657244.0,31445142.0,119358.0,118702.0,1046779.0,1653804.0,324500,86500.0,0.0,16160.0,7.15,11.7,7.51,13.7,12.83
2020-10-02,26.5,32.0,26.1,34.8,0.0,1657244.0,31445142.0,119358.0,118702.0,1046779.0,1653804.0,324500,86500.0,0.0,16160.0,7.15,11.7,7.51,13.7,12.83
2020-10-03,26.5,32.0,26.1,34.8,0.0,1657244.0,31445142.0,119358.0,118702.0,1046779.0,1653804.0,324500,86500.0,0.0,16160.0,7.15,11.7,7.51,13.7,12.83
2020-10-04,26.5,32.0,26.1,34.8,0.0,1657244.0,31445142.0,119358.0,118702.0,1046779.0,1653804.0,324500,86500.0,0.0,16160.0,7.15,11.7,7.54,13.7,12.85
2020-10-05,26.5,32.0,26.1,34.8,0.0,1657244.0,31445142.0,119358.0,118702.0,1046779.0,1653804.0,324500,86500.0,0.0,16160.0,7.25,11.7,7.54,13.7,12.85
2020-10-06,24.5,32.0,26.1,34.8,0.0,1657244.0,31445142.0,119358.0,118702.0,1046779.0,1653804.0,324500,86500.0,0.0,16160.0,7.3,11.7,7.59,13.7,12.8
2020-10-07,24.5,32.0,26.1,34.8,0.0,1657244.0,31445142.0,119358.0,118702.0,1046779.0,1653804.0,324500,86500.0,0.0,16160.0,7.4,11.7,7.66,13.7,12.8
2020-10-08,24.5,32.0,26.1,34.8,0.0,1657244.0,31445142.0,119358.0,118702.0,1046779.0,1653804.0,243000,85800.0,0.0,16160.0,7.4,11.7,7.66,13.7,12.8
2020-10-09,24.5,32.0,26.1,34.8,0.0,1657244.0,31445142.0,119358.0,118702.0,1046779.0,1653804.0,243000,85800.0,0.0,16160.0,7.4,11.7,7.66,13.7,12.75
2020-10-10,24.5,32.0,26.1,34.8,0.0,1657244.0,31445142.0,119358.0,118702.0,1046779.0,1653804.0,243000,85800.0,0.0,16160.0,7.4,11.7,7.74,13.7,12.75
2020-10-11,24.5,32.0,26.1,34.8,0.0,1657244.0,31445142.0,119358.0,118702.0,1046779.0,1653804.0,243000,85800.0,0.0,16160.0,7.42,11.7,7.76,13.7,12.75
2020-10-12,24.5,32.0,26.1,34.8,0.0,1657244.0,31445142.0,119358.0,118702.0,1046779.0,1653804.0,243000,85800.0,0.0,16160.0,7.43,11.7,7.78,13.7,12.77
2020-10-13,24.5,32.0,26.1,34.8,0.0,1657244.0,31445142.0,119358.0,118702.0,1046779.0,1653804.0,243000,85800.0,0.0,16160.0,7.4,11.7,7.8,13.7,12.78
2020-10-14,24.5,32.0,26.1,34.8,0.0,1657244.0,31445142.0,119358.0,118702.0,1046779.0,1653804.0,243000,85800.0,0.0,16160.0,7.4,11.7,7.8,13.6,12.78
2020-10-15,24.5,32.0,26.1,34.8,0.0,1657244.0,31445142.0,119358.0,118702.0,1046779.0,1653804.0,342700,125800.0,0.0,16160.0,7.4,11.7,7.8,13.6,12.75
2020-10-16,24.5,32.0,26.1,34.8,0.0,1657244.0,31445142.0,119358.0,118702.0,1046779.0,1653804.0,342700,125800.0,0.0,16160.0,7.4,11.7,7.8,13.6,12.75
2020-10-17,24.5,32.0,26.1,34.8,0.0,1657244.0,31445142.0,119358.0,118702.0,1046779.0,1653804.0,342700,125800.0,0.0,16160.0,7.4,11.8,7.79,13.6,12.83
2020-10-18,24.5,32.0,26.1,34.8,0.0,1657244.0,31445142.0,119358.0,118702.0,1046779.0,1653804.0,342700,125800.0,0.0,16160.0,7.37,11.8,7.79,13.6,12.83
2020-10-19,24.5,32.0,26.1,34.8,0.0,1657244.0,31445142.0,119358.0,118702.0,1046779.0,1653804.0,342700,125800.0,0.0,16160.0,7.35,11.8,7.77,13.45,12.83
2020-10-20,22.5,32.0,26.1,34.8,0.0,1657244.0,31445142.0,119358.0,118702.0,1046779.0,1653804.0,342700,125800.0,0.0,16160.0,7.35,11.8,7.75,13.45,12.83
2020-10-21,22.5,32.0,26.1,34.8,0.0,1657244.0,31445142.0,119358.0,118702.0,1046779.0,1653804.0,342700,125800.0,0.0,16160.0,7.35,11.8,7.75,13.45,12.83
2020-10-22,22.5,32.0,26.1,34.8,0.0,1657244.0,31445142.0,119358.0,118702.0,1046779.0,1653804.0,334300,86200.0,0.0,16160.0,7.35,11.8,7.75,13.45,12.83
2020-10-23,24.5,32.0,26.1,34.8,0.0,1657244.0,31445142.0,119358.0,118702.0,1046779.0,1653804.0,334300,86200.0,0.0,16160.0,7.35,11.8,7.75,13.45,12.81
2020-10-24,24.5,32.0,26.1,34.8,0.0,1657244.0,31445142.0,119358.0,118702.0,1046779.0,1653804.0,334300,86200.0,0.0,16160.0,7.35,11.8,7.77,13.45,12.85
2020-10-25,24.5,32.0,26.1,34.8,0.0,1657244.0,31445142.0,119358.0,118702.0,1046779.0,1653804.0,334300,86200.0,0.0,16160.0,7.35,11.8,7.77,13.45,12.87
2020-10-26,24.5,32.0,26.1,34.8,0.0,1657244.0,31445142.0,119358.0,118702.0,1046779.0,1653804.0,334300,86200.0,0.0,16160.0,7.3,11.8,7.77,13.45,12.87
2020-10-27,24.5,32.0,26.1,34.8,0.0,1657244.0,31445142.0,119358.0,118702.0,1046779.0,1653804.0,334300,86200.0,0.0,16160.0,7.3,12.0,7.74,13.45,12.89
2020-10-28,24.5,32.0,26.1,34.8,0.0,1657244.0,31445142.0,119358.0,114158.0,1046779.0,1653804.0,334300,86200.0,0.0,16160.0,7.3,12.0,7.74,13.45,12.89
2020-10-29,24.5,32.0,26.1,34.8,0.0,1657244.0,31558891.0,119358.0,114158.0,1046779.0,1653804.0,314200,86200.0,0.0,24000.0,7.3,12.0,7.74,13.45,12.89
2020-10-30,24.5,32.0,26.1,34.8,0.0,1657244.0,31558891.0,119358.0,114158.0,1046779.0,1653804.0,314200,86200.0,0.0,24000.0,7.3,12.1,7.71,13.35,13.05
2020-10-31,24.5,32.0,26.1,34.8,0.0,1657244.0,31558891.0,118112.0,114158.0,1207434.0,1653804.0,314200,89350.0,0.0,24000.0,7.3,12.1,7.71,13.35,13.1
2020-11-01,24.5,32.0,23.9,33.7,0.0,1461996.0,31558891.0,118112.0,114158.0,1207434.0,982460.0,305000,89350.0,0.0,24000.0,7.25,12.1,7.71,13.35,13.09
2020-11-02,24.5,32.0,23.9,33.7,0.0,1461996.0,31558891.0,118112.0,114158.0,1207434.0,982460.0,305000,89350.0,0.0,24000.0,7.2,12.1,7.71,13.25,13.15
2020-11-03,24.5,32.0,23.9,33.7,0.0,1461996.0,31558891.0,118112.0,114158.0,1207434.0,982460.0,305000,89350.0,0.0,24000.0,7.15,12.1,7.69,13.1,13.15
2020-11-04,24.5,32.0,23.9,33.7,0.0,1461996.0,31558891.0,118112.0,114158.0,1207434.0,982460.0,305000,89350.0,0.0,24000.0,7.15,12.1,7.69,13.1,13.15
2020-11-05,24.5,32.0,23.9,33.7,0.0,1461996.0,31558891.0,118112.0,114158.0,1207434.0,982460.0,305000,89350.0,0.0,24000.0,7.15,12.1,7.69,13.1,13.15
2020-11-06,24.5,32.0,23.9,33.7,0.0,1461996.0,31558891.0,118112.0,114158.0,1207434.0,982460.0,305000,89350.0,0.0,24000.0,7.15,12.1,7.64,13.1,13.15
2020-11-07,24.5,32.0,23.9,33.7,0.5,1461996.0,31558891.0,118112.0,114158.0,1207434.0,982460.0,305000,98150.0,0.0,24000.0,7.15,12.1,7.64,13.1,13.17
2020-11-08,24.5,32.0,23.9,33.7,0.0,1461996.0,31558891.0,118112.0,114158.0,1207434.0,982460.0,324000,98150.0,0.0,24000.0,7.05,12.2,7.59,13.1,13.17
2020-11-09,24.5,32.0,23.9,33.7,0.0,1461996.0,31558891.0,118112.0,114158.0,1207434.0,982460.0,324000,98150.0,0.0,24000.0,7.0,12.2,7.54,13.05,13.17
2020-11-10,24.5,32.0,23.9,33.7,0.0,1461996.0,31558891.0,118112.0,114158.0,1207434.0,982460.0,324000,98150.0,0.0,24000.0,6.95,12.2,7.49,13.05,13.17
2020-11-11,26.5,32.0,23.9,33.7,0.0,1461996.0,31558891.0,118112.0,114158.0,1207434.0,982460.0,324000,98150.0,0.0,24000.0,6.9,12.2,7.39,13.05,13.17
2020-11-12,26.5,32.0,23.9,33.7,0.0,1461996.0,31558891.0,118112.0,114158.0,1207434.0,982460.0,324000,98150.0,0.0,24000.0,6.9,12.2,7.39,13.05,13.17
2020-11-13,26.5,32.0,23.9,33.7,3.0,1461996.0,31558891.0,118112.0,114158.0,1207434.0,982460.0,324000,98150.0,0.0,24000.0,6.85,12.3,7.37,13.0,13.4
2020-11-14,26.5,32.0,23.9,33.7,0.0,1461996.0,31558891.0,118112.0,114158.0,1207434.0,982460.0,324000,65900.0,0.0,24000.0,6.85,12.4,7.37,13.0,13.4
2020-11-15,26.5,32.0,23.9,33.7,0.0,1461996.0,31558891.0,118112.0,114158.0,1207434.0,982460.0,307800,65900.0,0.0,24000.0,6.8,12.4,7.27,12.95,13.35
2020-11-16,26.5,32.0,23.9,33.7,0.0,1461996.0,31558891.0,118112.0,114158.0,1207434.0,982460.0,307800,65900.0,0.0,24000.0,6.7,12.6,7.22,12.95,13.63
2020-11-17,26.5,32.0,23.9,33.7,0.0,1461996.0,31558891.0,118112.0,114158.0,1207434.0,982460.0,307800,65900.0,0.0,24000.0,6.65,12.7,7.14,12.95,13.68
2020-11-18,26.5,32.0,23.9,33.7,0.0,1461996.0,31558891.0,118112.0,114158.0,1207434.0,982460.0,307800,65900.0,0.0,24000.0,6.65,12.7,7.09,12.9,13.68
2020-11-19,26.5,32.0,23.9,33.7,0.0,1461996.0,31558891.0,118112.0,114158.0,1207434.0,982460.0,307800,65900.0,0.0,24000.0,6.65,12.8,7.09,12.9,13.8
2020-11-20,26.5,32.0,23.9,33.7,0.0,1461996.0,31558891.0,118112.0,114158.0,1207434.0,982460.0,307800,65900.0,0.0,24000.0,6.65,12.8,7.09,12.9,13.8
2020-11-21,26.5,32.0,23.9,33.7,0.0,1461996.0,31558891.0,118112.0,114158.0,1207434.0,982460.0,307800,76800.0,0.0,24000.0,6.65,12.8,7.09,12.9,13.75
2020-11-22,26.5,32.0,23.9,33.7,0.0,1461996.0,31558891.0,118112.0,114158.0,1207434.0,982460.0,309400,76800.0,0.0,24000.0,6.6,12.8,7.07,12.9,13.75
2020-11-23,26.5,32.0,23.9,33.7,0.0,1461996.0,31558891.0,118112.0,114158.0,1207434.0,982460.0,309400,76800.0,0.0,24000.0,6.45,12.8,7.04,12.9,13.73
2020-11-24,26.5,32.0,23.9,33.7,0.0,1461996.0,31558891.0,118112.0,114158.0,1207434.0,982460.0,309400,76800.0,0.0,24000.0,6.4,12.7,6.96,12.9,13.7
2020-11-25,28.5,32.0,23.9,33.7,0.0,1461996.0,31558891.0,118112.0,114158.0,1207434.0,982460.0,309400,76800.0,0.0,24000.0,6.35,12.7,6.96,12.9,13.7
2020-11-26,28.5,32.0,23.9,33.7,0.0,1461996.0,31558891.0,118112.0,114158.0,1207434.0,982460.0,309400,76800.0,0.0,24000.0,6.35,12.7,6.96,12.9,13.7
2020-11-27,28.5,32.0,23.9,33.7,0.0,1461996.0,31558891.0,118112.0,114158.0,1207434.0,982460.0,309400,76800.0,0.0,24000.0,6.35,12.8,6.93,12.9,13.7
2020-11-28,28.5,32.0,23.9,33.7,0.0,1461996.0,31402178.0,118112.0,113309.0,1207434.0,982460.0,309400,43800.0,0.0,24000.0,6.35,12.8,6.93,12.9,13.7
2020-11-29,28.5,32.0,23.9,33.7,0.0,1461996.0,31402178.0,118112.0,113309.0,1207434.0,982460.0,309400,43800.0,0.0,0.0,6.3,12.8,6.83,12.8,13.68
2020-11-30,28.5,32.0,23.9,33.7,0.0,1461996.0,31402178.0,118112.0,113309.0,1185836.0,982460.0,309400,43800.0,24000.0,0.0,6.25,12.8,6.83,12.8,13.68
2020-12-01,28.5,32.0,19.5,28.5,0.0,1407936.0,31402178.0,121497.0,113309.0,1185836.0,791242.0,322450,58500.0,24000.0,0.0,6.3,12.8,6.83,12.8,13.68
2020-12-02,28.5,32.0,19.5,28.5,0.0,1407936.0,31402178.0,121497.0,113309.0,1185836.0,791242.0,322450,58500.0,24000.0,0.0,6.3,12.8,6.83,12.8,13.78
2020-12-03,28.5,32.0,19.5,28.5,0.0,1407936.0,31402178.0,121497.0,113309.0,1185836.0,791242.0,322450,58500.0,24000.0,0.0,6.3,12.8,6.83,12.8,13.78
2020-12-04,28.5,32.0,19.5,28.5,0.0,1407936.0,31402178.0,121497.0,113309.0,1185836.0,791242.0,322450,58500.0,24000.0,0.0,6.3,12.8,6.83,12.8,13.78
2020-12-05,28.5,32.0,19.5,28.5,0.0,1407936.0,31402178.0,121497.0,113309.0,1185836.0,791242.0,322450,58500.0,24000.0,0.0,6.3,12.9,6.83,12.8,13.85
2020-12-06,28.5,32.0,19.5,28.5,0.0,1407936.0,31402178.0,121497.0,113309.0,1185836.0,791242.0,322450,58500.0,24000.0,0.0,6.3,13.2,6.83,12.8,14.05
2020-12-07,28.5,32.0,19.5,28.5,0.0,1407936.0,31402178.0,121497.0,113309.0,1185836.0,791242.0,322450,58500.0,24000.0,0.0,6.3,13.2,6.83,12.8,14.09
2020-12-08,26.5,32.0,19.5,28.5,0.0,1407936.0,31402178.0,121497.0,113309.0,1185836.0,791242.0,392100,61600.0,24000.0,0.0,6.3,13.2,6.83,12.8,14.09
2020-12-09,26.5,32.0,19.5,28.5,28.5,1407936.0,31402178.0,121497.0,113309.0,1185836.0,791242.0,392100,61600.0,24000.0,0.0,6.3,13.2,6.83,12.8,14.09
2020-12-10,26.5,32.0,19.5,28.5,0.0,1407936.0,31402178.0,121497.0,113309.0,1185836.0,791242.0,392100,61600.0,24000.0,0.0,6.3,13.3,6.83,12.8,14.3
2020-12-11,26.5,32.0,19.5,28.5,0.5,1407936.0,31402178.0,121497.0,113309.0,1185836.0,791242.0,392100,61600.0,24000.0,0.0,6.3,13.3,6.83,12.8,14.3
2020-12-12,26.5,32.0,19.5,28.5,0.0,1407936.0,31402178.0,121497.0,113309.0,1185836.0,791242.0,392100,61600.0,24000.0,0.0,6.3,13.3,6.83,12.8,14.25
2020-12-13,26.5,32.0,19.5,28.5,0.0,1407936.0,31402178.0,121497.0,113309.0,1185836.0,791242.0,392100,61600.0,24000.0,0.0,6.3,13.3,6.83,12.8,14.28
2020-12-14,26.5,32.0,19.5,28.5,0.0,1407936.0,31402178.0,121497.0,113309.0,1185836.0,791242.0,392100,61600.0,24000.0,0.0,6.3,13.3,6.83,12.8,14.33
2020-12-15,26.5,32.0,19.5,28.5,0.0,1407936.0,31402178.0,121497.0,113309.0,1185836.0,791242.0,336400,72200.0,24000.0,0.0,6.35,13.3,6.83,12.8,14.35
2020-12-16,26.5,32.0,19.5,28.5,0.0,1407936.0,31402178.0,121497.0,113309.0,1185836.0,791242.0,336400,72200.0,24000.0,0.0,6.35,13.3,6.83,12.8,14.35
2020-12-17,26.5,32.0,19.5,28.5,0.0,1407936.0,31402178.0,121497.0,113309.0,1185836.0,791242.0,336400,72200.0,24000.0,0.0,6.45,13.3,6.83,12.8,14.35
2020-12-18,26.5,32.0,19.5,28.5,0.0,1407936.0,31402178.0,121497.0,113309.0,1185836.0,791242.0,336400,72200.0,24000.0,0.0,6.45,13.4,6.83,12.8,14.33
2020-12-19,26.5,32.0,19.5,28.5,0.0,1407936.0,31402178.0,121497.0,113309.0,1185836.0,791242.0,336400,72200.0,24000.0,0.0,6.45,13.4,6.88,12.8,14.33
2020-12-20,26.5,32.0,19.5,28.5,0.0,1407936.0,31402178.0,121497.0,113309.0,1185836.0,791242.0,336400,72200.0,24000.0,0.0,6.5,13.4,6.91,12.8,14.38
2020-12-21,26.5,32.0,19.5,28.5,1.5,1407936.0,31402178.0,121497.0,113309.0,1185836.0,791242.0,336400,72200.0,24000.0,0.0,6.48,13.5,6.96,12.8,14.38
2020-12-22,24.5,32.0,19.5,28.5,0.0,1407936.0,31402178.0,121497.0,113309.0,1185836.0,791242.0,323900,75600.0,24000.0,0.0,6.48,13.5,6.96,12.8,14.38
2020-12-23,24.5,32.0,19.5,28.5,7.0,1407936.0,31402178.0,121497.0,113309.0,1185836.0,791242.0,323900,75600.0,24000.0,0.0,6.48,13.5,6.96,12.8,14.38
2020-12-24,24.5,32.0,19.5,28.5,2.0,1407936.0,31402178.0,121497.0,113309.0,1185836.0,791242.0,323900,75600.0,24000.0,0.0,6.45,13.6,6.96,12.8,14.6
2020-12-25,24.5,32.0,19.5,28.5,0.0,1407936.0,31402178.0,121497.0,113309.0,1185836.0,791242.0,323900,75600.0,24000.0,0.0,6.45,13.6,6.96,12.8,14.6
2020-12-26,24.5,32.0,19.5,28.5,0.0,1407936.0,31402178.0,121497.0,113309.0,1185836.0,791242.0,323900,75600.0,24000.0,0.0,6.45,13.6,6.96,12.8,14.63
2020-12-27,24.5,32.0,19.5,28.5,2.0,1407936.0,31402178.0,121497.0,113309.0,1185836.0,791242.0,323900,75600.0,24000.0,0.0,6.5,13.6,6.93,12.8,14.6
2020-12-28,24.5,32.0,19.5,28.5,0.0,1407936.0,31402178.0,121497.0,112286.0,1185836.0,791242.0,323900,75600.0,24000.0,0.0,6.4,13.6,6.92,13.0,14.57
2020-12-29,24.5,32.0,19.5,28.5,0.0,1407936.0,32633013.0,121497.0,112286.0,1185836.0,791242.0,323900,75600.0,24000.0,0.0,6.6,13.6,6.99,12.8,14.62
2020-12-30,24.5,32.0,19.5,28.5,0.0,1407936.0,32633013.0,121497.0,112286.0,1185836.0,791242.0,323900,75600.0,24000.0,0.0,6.55,13.6,7.04,12.9,14.62
2020-12-31,24.5,32.0,19.5,28.5,0.0,1407936.0,32633013.0,124295.0,112286.0,872657.0,791242.0,323900,90150.0,0.0,0.0,6.55,13.6,7.04,12.9,14.66
2021-01-01,24.5,32.0,16.0,30.4,0.0,1247145.0,32633013.0,124295.0,112286.0,872657.0,958692.0,297000,90150.0,0.0,0.0,6.55,13.6,7.02,12.9,14.66
2021-01-02,24.5,32.0,16.0,30.4,0.0,1247145.0,32633013.0,124295.0,112286.0,872657.0,958692.0,297000,90150.0,0.0,0.0,6.55,13.6,7.02,12.9,14.62
2021-01-03,24.5,32.0,16.0,30.4,0.0,1247145.0,32633013.0,124295.0,112286.0,872657.0,958692.0,297000,90150.0,0.0,0.0,6.55,13.7,7.02,13.0,14.65
2021-01-04,24.5,32.0,16.0,30.4,0.0,1247145.0,32633013.0,124295.0,112286.0,872657.0,958692.0,297000,90150.0,0.0,0.0,6.55,13.8,7.02,13.1,14.71
2021-01-05,24.5,32.0,16.0,30.4,0.0,1247145.0,32633013.0,124295.0,112286.0,872657.0,958692.0,297000,90150.0,0.0,0.0,6.55,13.9,7.02,13.1,14.84
2021-01-06,26.5,32.0,16.0,30.4,0.0,1247145.0,32633013.0,124295.0,112286.0,872657.0,958692.0,297000,90150.0,0.0,0.0,6.55,13.9,7.02,13.1,14.84
2021-01-07,26.5,32.0,16.0,30.4,0.0,1247145.0,32633013.0,124295.0,112286.0,872657.0,958692.0,297000,57300.0,0.0,0.0,6.55,14.0,7.02,13.1,15.0
2021-01-08,26.5,32.0,16.0,30.4,0.0,1247145.0,32633013.0,124295.0,112286.0,872657.0,958692.0,310700,57300.0,0.0,0.0,6.55,14.0,7.02,13.1,15.0
2021-01-09,26.5,32.0,16.0,30.4,0.0,1247145.0,32633013.0,124295.0,112286.0,872657.0,958692.0,310700,57300.0,0.0,0.0,6.55,14.0,7.02,13.1,15.04
2021-01-10,26.5,32.0,16.0,30.4,0.0,1247145.0,32633013.0,124295.0,112286.0,872657.0,958692.0,310700,57300.0,0.0,0.0,6.5,14.2,7.02,13.1,15.21
2021-01-11,26.5,32.0,16.0,30.4,1.0,1247145.0,32633013.0,124295.0,112286.0,872657.0,958692.0,310700,57300.0,0.0,0.0,6.5,14.3,7.02,13.1,15.25
2021-01-12,26.5,32.0,16.0,30.4,3.5,1247145.0,32633013.0,124295.0,112286.0,872657.0,958692.0,310700,57300.0,0.0,0.0,6.5,14.3,7.02,13.1,15.22
2021-01-13,28.5,32.0,16.0,30.4,0.0,1247145.0,32633013.0,124295.0,112286.0,872657.0,958692.0,310700,57300.0,0.0,0.0,6.5,14.3,7.02,13.1,15.22
2021-01-14,28.5,32.0,16.0,30.4,0.0,1247145.0,32633013.0,124295.0,112286.0,872657.0,958692.0,310700,64600.0,0.0,0.0,6.55,14.3,7.02,13.1,15.22
2021-01-15,28.5,32.0,16.0,30.4,0.0,1247145.0,32633013.0,124295.0,112286.0,872657.0,958692.0,330600,64600.0,0.0,0.0,6.55,14.3,7.02,13.1,15.22
2021-01-16,28.5,32.0,16.0,30.4,0.0,1247145.0,32633013.0,124295.0,112286.0,872657.0,958692.0,330600,64600.0,0.0,0.0,6.5,14.3,7.02,13.0,15.22
2021-01-17,28.5,32.0,16.0,30.4,0.0,1247145.0,32633013.0,124295.0,112286.0,872657.0,958692.0,330600,64600.0,0.0,0.0,6.45,14.3,7.02,13.0,15.3
2021-01-18,28.5,32.0,16.0,30.4,0.0,1247145.0,32633013.0,124295.0,112286.0,872657.0,958692.0,330600,64600.0,0.0,0.0,6.4,14.3,6.97,13.0,15.33
2021-01-19,28.5,32.0,16.0,30.4,0.0,1247145.0,32633013.0,124295.0,112286.0,872657.0,958692.0,330600,64600.0,0.0,0.0,6.4,14.3,6.92,13.0,15.33
2021-01-20,28.5,32.0,16.0,30.4,0.0,1247145.0,32633013.0,124295.0,112286.0,872657.0,958692.0,330600,64600.0,0.0,0.0,6.4,14.3,6.9,13.0,15.33
2021-01-21,28.5,32.0,16.0,30.4,0.0,1247145.0,32633013.0,124295.0,112286.0,872657.0,958692.0,330600,69200.0,0.0,0.0,6.4,14.4,6.9,13.0,15.5
2021-01-22,28.5,32.0,16.0,30.4,0.5,1247145.0,32633013.0,124295.0,112286.0,872657.0,958692.0,300700,69200.0,0.0,0.0,6.35,14.4,6.87,13.0,15.5
2021-01-23,28.5,32.0,16.0,30.4,0.0,1247145.0,32633013.0,124295.0,112286.0,872657.0,958692.0,300700,69200.0,0.0,0.0,6.35,14.5,6.87,13.0,15.53
2021-01-24,28.5,32.0,16.0,30.4,0.0,1247145.0,32633013.0,124295.0,112286.0,872657.0,958692.0,300700,69200.0,0.0,0.0,6.35,14.5,6.84,13.0,15.53
2021-01-25,28.5,32.0,16.0,30.4,0.0,1247145.0,32633013.0,124295.0,112286.0,872657.0,958692.0,300700,69200.0,0.0,0.0,6.25,14.5,6.81,13.0,15.5
2021-01-26,28.5,32.0,16.0,30.4,0.0,1247145.0,32633013.0,124295.0,112286.0,872657.0,958692.0,300700,69200.0,0.0,0.0,6.2,14.5,6.76,13.0,15.5
2021-01-27,28.5,32.0,16.0,30.4,0.0,1247145.0,32633013.0,124295.0,112286.0,872657.0,958692.0,300700,69200.0,0.0,0.0,6.15,14.5,6.76,13.0,15.5
2021-01-28,28.5,32.0,16.0,30.4,0.0,1247145.0,32633013.0,124295.0,117333.0,872657.0,958692.0,300700,69200.0,0.0,0.0,6.15,14.5,6.76,13.0,15.5
2021-01-29,28.5,32.0,16.0,30.4,0.0,1247145.0,32937960.0,124295.0,117333.0,872657.0,958692.0,326700,69200.0,0.0,24000.0,6.15,14.5,6.71,12.8,15.53
2021-01-30,28.5,32.0,16.0,30.4,0.0,1247145.0,32937960.0,124295.0,117333.0,1100058.0,958692.0,326700,69200.0,33498.0,24000.0,6.15,14.5,6.71,12.8,15.45
2021-01-31,28.5,32.0,16.0,30.4,0.0,1247145.0,32937960.0,121875.0,117333.0,1100058.0,958692.0,326700,88600.0,33498.0,24000.0,6.1,14.5,6.71,12.8,15.45
2021-02-01,28.5,32.0,19.0,28.5,0.0,1243095.0,32937960.0,121875.0,117333.0,1100058.0,2510204.0,294300,88600.0,33498.0,24000.0,6.05,14.5,6.68,12.8,15.44
2021-02-02,25.5,32.0,19.0,28.5,0.0,1243095.0,32937960.0,121875.0,117333.0,1100058.0,2510204.0,294300,88600.0,33498.0,24000.0,6.0,14.5,6.65,12.8,15.45
2021-02-03,0.0,0.0,19.0,28.5,0.0,1243095.0,32937960.0,121875.0,117333.0,1100058.0,2510204.0,294300,88600.0,33498.0,24000.0,6.0,14.5,6.62,12.8,15.45
2021-02-04,0.0,0.0,19.0,28.5,0.0,1243095.0,32937960.0,121875.0,117333.0,1100058.0,2510204.0,294300,88600.0,33498.0,24000.0,6.0,14.5,6.62,12.8,15.45
2021-02-05,0.0,0.0,19.0,28.5,0.0,1243095.0,32937960.0,121875.0,117333.0,1100058.0,2510204.0,294300,88600.0,33498.0,24000.0,6.0,14.5,6.62,12.8,15.45
2021-02-06,0.0,0.0,19.0,28.5,0.0,1243095.0,32937960.0,121875.0,117333.0,1100058.0,2510204.0,294300,88600.0,33498.0,24000.0,6.0,14.5,6.62,12.8,15.44
2021-02-07,0.0,0.0,19.0,28.5,0.0,1243095.0,32937960.0,121875.0,117333.0,1100058.0,2510204.0,294300,61800.0,33498.0,24000.0,6.05,14.5,6.62,12.8,15.44
2021-02-08,0.0,0.0,19.0,28.5,0.0,1243095.0,32937960.0,121875.0,117333.0,1100058.0,2510204.0,210000,61800.0,33498.0,24000.0,6.1,14.5,6.62,12.8,15.44
2021-02-09,0.0,0.0,19.0,28.5,0.0,1243095.0,32937960.0,121875.0,117333.0,1100058.0,2510204.0,210000,61800.0,33498.0,24000.0,6.15,14.5,6.69,12.8,15.44
2021-02-10,0.0,0.0,19.0,28.5,3.5,1243095.0,32937960.0,121875.0,117333.0,1100058.0,2510204.0,210000,61800.0,33498.0,24000.0,6.3,14.5,6.79,12.8,15.44
2021-02-11,23.5,32.0,19.0,28.5,20.0,1243095.0,32937960.0,121875.0,117333.0,1100058.0,2510204.0,210000,61800.0,33498.0,24000.0,6.3,14.5,6.79,12.8,15.44
2021-02-12,23.5,32.0,19.0,28.5,0.0,1243095.0,32937960.0,121875.0,117333.0,1100058.0,2510204.0,210000,61800.0,33498.0,24000.0,6.3,14.5,6.86,12.8,15.48
2021-02-13,23.5,32.0,19.0,28.5,0.0,1243095.0,32937960.0,121875.0,117333.0,1100058.0,2510204.0,210000,61800.0,33498.0,24000.0,6.3,14.5,6.86,12.8,15.52
2021-02-14,23.5,32.0,19.0,28.5,0.0,1243095.0,32937960.0,121875.0,117333.0,1100058.0,2510204.0,210000,73100.0,33498.0,24000.0,6.35,14.5,6.89,12.9,15.52
2021-02-15,23.5,32.0,19.0,28.5,0.0,1243095.0,32937960.0,121875.0,117333.0,1100058.0,2510204.0,367800,73100.0,33498.0,24000.0,6.4,14.7,6.91,12.9,15.52
2021-02-16,23.5,32.0,19.0,28.5,0.0,1243095.0,32937960.0,121875.0,117333.0,1100058.0,2510204.0,367800,73100.0,33498.0,24000.0,6.4,15.0,6.96,12.9,15.52
